Emp_ID,Full_Name,Gender,DOB,Age,Nationality,Ethnicity,Job_Title,Department,Job_Level,Hire_Date,Status,Emp_Type,Tenure (Years),Salary_Band,Salary,Job_Rating,Location,Days_Absent,Sick_Days,Annual_Leave
25,Stephen Lee,M,14/11/1995,25,Portugese,White,Security Officer,IT,Non-Manager,14/11/2015,Retired,Other,5,A,"$30,000.00",3,Australia,1,1,0
42,Lisa Thomas,F,1/2/1996,25,Brazilian,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,1/2/2016,Resigned,Other,5,B,"$40,000.00",1,Germany,12,7,5
49,Joan Long,F,5/11/1995,25,Mexican,Hispanic/Latin,Developer,IT,Non-Manager,5/11/2015,Retired,Other,5,B,"$40,000.00",2,USA,8,8,0
75,Michelle Bryant,F,11/6/1995,25,French,White,Credit Controller,Finance,Non-Manager,11/6/2015,Active,Part Time,5,C,"$50,000.00",5,Australia,8,8,0
132,Lawrence Anderson,M,13/9/1995,25,Portugese,White,HR Manager,HR,Manager,13/9/2015,Active,Part Time,5,D,"$60,000.00",3,South African,14,4,10
192,Ralph Wright,M,19/2/1996,25,Australian,White,PA ,Admin,Non-Manager,19/2/2016,Active,Part Time,5,A,"$30,000.00",1,Australia,7,7,0
195,Beverly Brown,F,2/6/1995,25,Nigerian,Black,HR Manager,HR,Manager,2/6/2015,Active,Part Time,5,B,"$40,000.00",3,Australia,11,6,5
217,Kathy Reed,F,8/7/1995,25,Canadian,White,Developer,IT,Non-Manager,8/7/2015,Active,Part Time,5,B,"$40,000.00",3,UK,5,5,0
351,Judy Stewart,F,28/1/1996,25,Nigerian,Black,Planning Manager,Planning,Manager,28/1/2016,Active,Part Time,5,B,"$40,000.00",1,USA,6,6,0
384,Jose Wright,M,6/2/1996,25,Japanese,Asian,Recruitment Manager,HR,Manager,6/2/2016,Active,Part Time,5,D,"$60,000.00",1,South African,12,7,5
385,Susan Ramirez,F,22/3/1996,25,French,White,Planning Manager,Planning,Manager,22/3/2016,Active,Part Time,5,D,"$60,000.00",4,Canada,9,4,5
400,Susan King,F,8/6/1995,25,Cuban,Hispanic/Latin,Administrator,Admin,Non-Manager,8/6/2015,Retired,Other,5,B,"$40,000.00",3,USA,0,0,0
534,Archie Jensen,M,18/10/1995,25,German,White,Brand Manager,Marketing,Manager,18/10/2015,Active,Part Time,5,C,"$50,000.00",1,Australia,10,4,6
611,Joel Joseph,M,14/2/1996,25,German,White,Credit Controller,Finance,Non-Manager,14/2/2016,Active,Part Time,5,C,"$50,000.00",3,Australia,13,8,5
617,Woodrow Hampton,M,14/7/1995,25,Chinese,Asian,Developer,IT,Non-Manager,14/7/2015,Retired,Other,5,A,"$30,000.00",3,UK,9,4,5
716,Rogelio Gibbs,M,31/8/1995,25,Indian,Asian,Sales Manager,Sales,Manager,31/8/2015,Active,Full Time,5,D,"$60,000.00",1,Canada,10,4,6
778,Glenda Myers,F,29/3/1996,25,Canadian,White,Developer,IT,Non-Manager,29/3/2016,Active,Full Time,5,D,"$60,000.00",4,Canada,11,6,5
874,Audrey Ortega,F,12/8/1995,25,Canadian,White,HR Manager,HR,Manager,12/8/2015,Active,Full Time,5,C,"$50,000.00",4,France,15,4,11
881,Allison Jennings,F,9/2/1996,25,Pakistani,Asian,Sales Clerk,Sales,Non-Manager,9/2/2016,Active,Full Time,5,C,"$50,000.00",4,France,11,6,5
907,Ricky Lindsey,M,19/8/1995,25,Iranian,Persian,Procurement and Planning,Planning,Non-Manager,19/8/2015,Active,Full Time,5,D,"$60,000.00",4,Australia,9,4,5
911,Seth Webb,M,3/4/1996,25,Pakistani,Asian,Finance Manager,Finance,Manager,3/4/2016,Active,Full Time,5,A,"$30,000.00",1,UK,13,8,5
977,Terence Ray,M,21/2/1996,25,Australian,White,Marketing Assistant,Marketing,Manager,21/2/2016,Active,Full Time,5,A,"$30,000.00",3,USA,7,7,0
1026,Lucia Buchanan,F,8/11/1995,25,Cuban,Hispanic/Latin,IT Analyst,IT,Non-Manager,8/11/2015,Active,Full Time,5,D,"$60,000.00",1,Canada,13,8,5
1089,Faith Carter,F,9/2/1996,25,Chinese,Asian,Procurement and Planning,Planning,Non-Manager,9/2/2016,Active,Full Time,5,C,"$50,000.00",4,Canada,7,7,0
1142,Lynette Baker,F,2/7/1995,25,British,Black,Sales Clerk,Sales,Non-Manager,2/7/2015,Active,Full Time,5,A,"$30,000.00",3,South African,2,2,0
1179,Bonnie Parsons,F,31/3/1996,25,Iranian,Persian,HR Assistant,HR,Non-Manager,31/3/2016,Active,Full Time,5,D,"$60,000.00",3,USA,9,4,5
1191,Melba Long,F,24/3/1996,25,Irish,Black,Procurement and Planning,Planning,Non-Manager,24/3/2016,Active,Full Time,5,D,"$60,000.00",1,France,0,0,0
1219,Myra Mcdaniel,F,1/12/1995,25,American,Black,HR Administrator,HR,Non-Manager,1/12/2015,Active,Full Time,5,A,"$30,000.00",4,South African,1,1,0
1223,Eloise Park,F,15/12/1995,25,Portugese,Black,Finance Manager,Finance,Manager,15/12/2015,Active,Part Time,5,B,"$40,000.00",4,Germany,2,2,0
1274,Grace Luna,F,22/8/1995,25,Pakistani,Asian,Sales Clerk,Sales,Non-Manager,22/8/2015,Active,Part Time,5,C,"$50,000.00",3,USA,1,1,0
1285,Carmen Owen,F,13/12/1995,25,Irish,Black,Marketing Assistant,Marketing,Manager,13/12/2015,Active,Part Time,5,C,"$50,000.00",2,UK,11,6,5
1364,Tyisha Maness,F,5/12/1995,25,Portugese,Black,Administrator,Admin,Non-Manager,5/12/2015,Active,Full Time,5,B,"$40,000.00",3,South African,15,4,11
1408,Chantelle Graf,F,17/6/1995,25,Nigerian,Black,Procurement and Planning,Planning,Non-Manager,17/6/2015,Active,Full Time,5,D,"$60,000.00",3,Australia,13,8,5
1491,Shirl Frame,F,6/1/1996,25,Nigerian,Black,Sales Assistant,Sales,Non-Manager,6/1/2016,Active,Full Time,5,A,"$30,000.00",2,South African,7,7,0
65,Patrick Wilson,F,22/1/1995,26,South African,White,HR Manager,HR,Manager,22/1/2015,Active,Part Time,6,C,"$50,000.00",3,France,7,7,0
86,Harold Perez,M,24/8/1994,26,German,White,Marketing Assistant,Marketing,Manager,24/8/2014,Retired,Other,6,D,"$60,000.00",3,France,4,4,0
180,Joshua Scott,M,7/4/1995,26,British,White,Sales Manager,Sales,Manager,7/4/2015,Active,Part Time,6,B,"$40,000.00",3,Germany,0,0,0
206,Joe Simmons,M,4/9/1994,26,American,White,Sales Manager,Sales,Manager,4/9/2014,Resigned,Other,6,D,"$60,000.00",1,South African,6,6,0
262,Rebecca Howard,F,6/4/1995,26,Brazilian,Hispanic/Latin,Finance Manager,Finance,Manager,6/4/2015,Active,Part Time,6,D,"$60,000.00",2,USA,7,7,0
369,Earl Bryant,M,9/10/1994,26,Chinese,Asian,PA ,Admin,Non-Manager,9/10/2014,Active,Part Time,6,B,"$40,000.00",4,South African,9,4,5
374,Jack Bell,M,10/1/1995,26,Canadian,White,Sales Manager,Sales,Manager,10/1/2015,Retired,Other,6,C,"$50,000.00",4,Australia,2,2,0
457,Rebecca Perez,F,13/2/1995,26,Australian,White,Marketing Manager,Marketing,Manager,13/2/2015,Active,Part Time,6,D,"$60,000.00",1,France,5,5,0
483,Ernest Collins,M,3/11/1994,26,American,White,PA ,Admin,Non-Manager,3/11/2014,Active,Other,6,C,"$50,000.00",4,Germany,7,7,0
625,Marco Warner,M,21/3/1995,26,Iranian,Persian,HR Manager,HR,Manager,21/3/2015,Active,Part Time,6,A,"$30,000.00",3,Australia,3,3,0
727,Joyce Wilkins,F,25/6/1994,26,Portugese,White,Brand Manager,Marketing,Manager,25/6/2014,Active,Full Time,6,B,"$40,000.00",1,Germany,14,4,10
810,Mandy Lawrence,F,18/5/1994,26,Indian,Asian,Marketing Manager,Marketing,Manager,18/5/2014,Retired,Other,6,D,"$60,000.00",4,UK,9,4,5
838,Brandi Lowe,F,12/11/1994,26,Brazilian,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,12/11/2014,Active,Full Time,6,C,"$50,000.00",3,South African,9,4,5
847,Shelley Cortez,F,9/2/1995,26,South African,White,HR Administrator,HR,Non-Manager,9/2/2015,Active,Full Time,6,A,"$30,000.00",3,France,10,4,6
849,Leah Mcbride,F,14/3/1995,26,French,White,Sales Clerk,Sales,Non-Manager,14/3/2015,Active,Full Time,6,A,"$30,000.00",3,UK,13,8,5
890,Sherry Marshall,F,6/12/1994,26,Nigerian,Black,HR Manager,HR,Manager,6/12/2014,Active,Full Time,6,B,"$40,000.00",2,UK,8,8,0
949,Erik Wright,M,5/1/1995,26,Irish,White,IT Analyst,IT,Non-Manager,5/1/2015,Retired,Other,6,B,"$40,000.00",4,France,5,5,0
985,Kim Marsh,F,27/7/1994,26,Nigerian,Black,Sales Clerk,Sales,Non-Manager,27/7/2014,Retired,Other,6,D,"$60,000.00",3,USA,1,1,0
996,Frankie Spencer,M,13/7/1994,26,Pakistani,Asian,Recruitment Manager,HR,Manager,13/7/2014,Active,Full Time,6,D,"$60,000.00",1,Australia,9,4,5
1097,Alma Hernandez,F,4/9/1994,26,Japanese,Asian,Sales Manager,Sales,Manager,4/9/2014,Active,Full Time,6,B,"$40,000.00",4,South African,15,4,11
1162,Dorothy Guerrero,F,7/2/1995,26,Pakistani,Asian,Sales Clerk,Sales,Non-Manager,7/2/2015,Retired,Other,6,D,"$60,000.00",2,UK,4,4,0
1187,Janie Hamilton,F,3/9/1994,26,Iranian,Persian,Recruitment Manager,HR,Manager,3/9/2014,Active,Full Time,6,D,"$60,000.00",3,Australia,13,8,5
1231,Adrienne Harmon,F,26/3/1995,26,Iranian,Persian,Administrator,Admin,Non-Manager,26/3/2015,Active,Part Time,6,B,"$40,000.00",4,UK,10,4,6
1336,Yessenia Bigelow,F,27/7/1994,26,Portugese,Black,IT Analyst,IT,Non-Manager,27/7/2014,Active,Full Time,6,B,"$40,000.00",1,USA,13,8,5
1340,Karri Wilhelm,F,23/9/1994,26,Mexican,Hispanic/Latin,Sales Manager,Sales,Manager,23/9/2014,Active,Full Time,6,A,"$30,000.00",3,South African,13,8,5
1375,Johnny Cuevas,M,1/10/1994,26,Australian,Black,Developer,IT,Non-Manager,1/10/2014,Active,Full Time,6,B,"$40,000.00",3,Canada,14,4,10
1389,Tracie Rivers,F,4/9/1994,26,Portugese,Black,HR Manager,HR,Manager,4/9/2014,Active,Full Time,6,D,"$60,000.00",2,South African,8,8,0
1419,Lady Mccaskill,F,2/10/1994,26,Mexican,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,2/10/2014,Active,Full Time,6,A,"$30,000.00",3,Canada,14,4,10
1489,Ellie Lebron,F,10/7/1994,26,Indian,Asian,Sales Assistant,Sales,Non-Manager,10/7/2014,Active,Full Time,6,C,"$50,000.00",2,South African,4,4,0
1520,Hertha Tice,M,27/2/1995,26,Irish,Black,Developer,IT,Non-Manager,27/2/2015,Active,Part Time,6,C,"$50,000.00",3,Canada,10,4,6
1525,Deandre Lacey,F,4/10/1994,26,French,Black,Administrator,Admin,Non-Manager,4/10/2014,Retired,Other,6,A,"$30,000.00",4,South African,11,6,5
1553,Virgilio Hite,M,16/7/1994,26,Portugese,Black,HR Manager,HR,Manager,16/7/2014,Active,Full Time,6,B,"$40,000.00",1,South African,1,1,0
1576,Sherice Dodd,F,1/6/1994,26,Nigerian,Black,HR Manager,HR,Manager,1/6/2014,Active,Full Time,6,D,"$60,000.00",4,South African,14,4,10
1581,Remedios Delagarza,M,19/9/1994,26,Cuban,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,19/9/2014,Active,Other,6,D,"$60,000.00",2,UK,0,0,0
1584,Merrill Littlefield,F,27/3/1995,26,Brazilian,Hispanic/Latin,Marketing Assistant,Marketing,Manager,27/3/2015,Active,Full Time,6,D,"$60,000.00",3,South African,5,5,0
1586,Natashia Glynn,F,28/4/1995,26,Cuban,Hispanic/Latin,Recruitment Manager,HR,Manager,28/4/2015,Active,Full Time,6,D,"$60,000.00",1,Germany,12,7,5
43,Laura Mitchell,F,10/11/1993,27,Nigerian,Black,Payroll,Finance,Non-Manager,10/11/2013,Terminated,Other,7,B,"$40,000.00",5,UK,10,4,6
53,Joshua Peterson,M,18/8/1993,27,South African,White,Planning Manager,Planning,Manager,18/8/2013,Terminated,Other,7,A,"$30,000.00",4,Australia,15,4,11
401,Shirley Bryant,F,10/6/1993,27,Nigerian,Black,Marketing Manager,Marketing,Manager,10/6/2013,Active,Part Time,7,B,"$40,000.00",1,UK,1,1,0
404,Janice Reed,F,30/7/1993,27,Chinese,Asian,Finance Manager,Finance,Manager,30/7/2013,Active,Part Time,7,A,"$30,000.00",3,France,13,8,5
408,Billy Torres,M,30/9/1993,27,Chinese,Asian,Developer,IT,Non-Manager,30/9/2013,Active,Other,7,C,"$50,000.00",3,UK,13,8,5
459,Steven Jenkins,M,2/9/1993,27,Portugese,White,Procurement and Planning,Planning,Non-Manager,2/9/2013,Retired,Other,7,C,"$50,000.00",3,Germany,15,4,11
467,Laura Martinez,F,10/11/1993,27,Nigerian,Black,Marketing Assistant,Marketing,Manager,10/11/2013,Active,Part Time,7,B,"$40,000.00",1,Canada,13,8,5
516,Silvia Mcgee,F,3/11/1993,27,Indian,Asian,HR Assistant,HR,Non-Manager,3/11/2013,Active,Part Time,7,A,"$30,000.00",3,Australia,6,6,0
568,Casey Sims,F,26/12/1993,27,Portugese,White,Administrator,Admin,Non-Manager,26/12/2013,Active,Part Time,7,A,"$30,000.00",1,South African,0,0,0
572,Wm Ballard,F,12/6/1993,27,French,White,Marketing Manager,Marketing,Manager,12/6/2013,Active,Part Time,7,B,"$40,000.00",2,South African,8,8,0
702,Naomi Baker,F,18/7/1993,27,South African,White,IT Analyst,IT,Non-Manager,18/7/2013,Active,Full Time,7,C,"$50,000.00",3,Australia,1,1,0
735,Mattie Watts,M,5/8/1993,27,Japanese,Asian,Brand Manager,Marketing,Manager,5/8/2013,Active,Full Time,7,B,"$40,000.00",3,France,8,8,0
761,Raymond Swanson,M,4/7/1993,27,Australian,White,Sales Manager,Sales,Manager,4/7/2013,Retired,Other,7,A,"$30,000.00",3,Germany,3,3,0
933,Lamar Strickland,M,18/4/1994,27,Canadian,White,Recruitment Manager,HR,Manager,18/4/2014,Active,Full Time,7,A,"$30,000.00",2,Germany,7,7,0
1024,Tanya Ortiz,F,2/9/1993,27,Indian,Asian,Administrator,Admin,Non-Manager,2/9/2013,Active,Full Time,7,A,"$30,000.00",3,Germany,10,4,6
1062,Ollie Walton,M,2/6/1993,27,Canadian,White,Brand Manager,Marketing,Manager,2/6/2013,Retired,Other,7,B,"$40,000.00",3,Australia,0,0,0
1131,Felicia Rice,F,13/7/1993,27,Pakistani,Asian,Marketing Manager,Marketing,Manager,13/7/2013,Active,Full Time,7,D,"$60,000.00",2,USA,11,6,5
1186,Angelica Blake,F,16/7/1993,27,German,Black,Payroll,Finance,Non-Manager,16/7/2013,Retired,Other,7,B,"$40,000.00",3,South African,13,8,5
1325,Natalya Espino,F,16/7/1993,27,Chinese,Asian,Recruitment Manager,HR,Manager,16/7/2013,Active,Full Time,7,D,"$60,000.00",4,Germany,14,4,10
1339,Anderson Cordell,M,30/11/1993,27,American,Black,Brand Manager,Marketing,Manager,30/11/2013,Active,Full Time,7,B,"$40,000.00",1,France,12,7,5
1395,Dorsey Hatcher,M,19/11/1993,27,Portugese,Black,Procurement and Planning,Planning,Non-Manager,19/11/2013,Active,Full Time,7,D,"$60,000.00",1,France,10,4,6
1421,Dennis Sandlin,M,19/7/1993,27,Indian,Asian,Payroll,Finance,Non-Manager,19/7/2013,Active,Full Time,7,D,"$60,000.00",1,Australia,2,2,0
1454,Gwyn Meade,F,5/6/1993,27,French,Black,Marketing Manager,Marketing,Manager,5/6/2013,Active,Full Time,7,C,"$50,000.00",4,South African,4,4,0
1485,Lavona Linares,F,12/4/1994,27,South African,Black,Marketing Manager,Marketing,Manager,12/4/2014,Active,Full Time,7,B,"$40,000.00",1,France,4,4,0
1508,Margarett Armijo,F,8/10/1993,27,Irish,Black,IT Analyst,IT,Non-Manager,8/10/2013,Active,Part Time,7,C,"$50,000.00",2,Germany,1,1,0
1523,Judie Meacham,F,20/6/1993,27,South African,Black,Administrator,Admin,Non-Manager,20/6/2013,Active,Full Time,7,C,"$50,000.00",4,Australia,6,6,0
9,Betty Hughes,F,27/9/1992,28,British,White,Procurement and Planning,Planning,Non-Manager,27/9/2012,Terminated,Other,8,A,"$30,000.00",4,Germany,5,5,0
15,George Clark,M,12/5/1992,28,Irish,White,Sales Clerk,Sales,Non-Manager,12/5/2012,Active,Full Time,8,B,"$40,000.00",3,Australia,0,0,0
58,Rachel Ward,F,8/6/1992,28,Pakistani,Asian,Developer,IT,Non-Manager,8/6/2012,Resigned,Other,8,C,"$50,000.00",1,Canada,12,7,5
76,Nancy King,F,6/4/1993,28,Chinese,Asian,Recruitment Manager,HR,Manager,6/4/2013,Retired,Other,8,C,"$50,000.00",2,Canada,2,2,0
77,Elizabeth Baker,F,28/8/1992,28,Iranian,Persian,Recruitment Manager,HR,Manager,28/8/2012,Resigned,Other,8,D,"$60,000.00",5,France,7,7,0
90,Ruby Lopez,F,24/10/1992,28,American,White,HR Administrator,HR,Non-Manager,24/10/2012,Active,Part Time,8,A,"$30,000.00",1,France,12,7,5
124,Michelle Brooks,F,26/1/1993,28,Indian,Asian,Recruitment Manager,HR,Manager,26/1/2013,Terminated,Other,8,D,"$60,000.00",5,France,5,5,0
144,Mildred Allen,F,17/1/1993,28,Portugese,White,Marketing Manager,Marketing,Manager,17/1/2013,Active,Part Time,8,A,"$30,000.00",5,Germany,0,0,0
163,Lillian Hill,F,11/12/1992,28,Pakistani,Asian,Recruitment Manager,HR,Manager,11/12/2012,Retired,Other,8,C,"$50,000.00",5,Canada,12,7,5
208,Mark Hughes,M,18/3/1993,28,Nigerian,Black,HR Administrator,HR,Non-Manager,18/3/2013,Retired,Other,8,B,"$40,000.00",1,Canada,13,8,5
254,Christine Stewart,F,8/10/1992,28,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,8/10/2012,Retired,Other,8,A,"$30,000.00",3,USA,8,8,0
353,Patrick White,F,17/2/1993,28,British,White,HR Manager,HR,Manager,17/2/2013,Retired,Other,8,D,"$60,000.00",1,Australia,6,6,0
357,Jean Walker,F,10/11/1992,28,German,White,Developer,IT,Non-Manager,10/11/2012,Active,Other,8,C,"$50,000.00",1,UK,4,4,0
455,David Richardson,M,15/1/1993,28,Brazilian,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,15/1/2013,Active,Part Time,8,D,"$60,000.00",1,South African,14,4,10
488,Brenda Patterson,F,26/4/1993,28,Canadian,White,Procurement and Planning,Planning,Non-Manager,26/4/2013,Active,Part Time,8,B,"$40,000.00",1,UK,11,6,5
527,Kerry Copeland,F,13/7/1992,28,German,White,Payroll,Finance,Non-Manager,13/7/2012,Active,Part Time,8,B,"$40,000.00",4,France,0,0,0
620,Orville Dean,M,26/1/1993,28,French,White,Sales Manager,Sales,Manager,26/1/2013,Active,Part Time,8,C,"$50,000.00",2,France,7,7,0
621,Bessie Bell,F,16/6/1992,28,Irish,White,Sales Manager,Sales,Manager,16/6/2012,Retired,Other,8,C,"$50,000.00",2,Canada,12,7,5
658,Essie Bowers,F,17/6/1992,28,Mexican,Hispanic/Latin,Sales Manager,Sales,Manager,17/6/2012,Active,Part Time,8,D,"$60,000.00",2,Canada,6,6,0
713,Janie Oliver,F,10/10/1992,28,British,White,Marketing Manager,Marketing,Manager,10/10/2012,Active,Full Time,8,A,"$30,000.00",4,Canada,0,0,0
731,Marion Palmer,F,23/2/1993,28,Pakistani,Asian,IT Analyst,IT,Non-Manager,23/2/2013,Active,Full Time,8,A,"$30,000.00",1,USA,6,6,0
759,Clayton Freeman,M,21/2/1993,28,Nigerian,Black,Payroll,Finance,Non-Manager,21/2/2013,Active,Full Time,8,B,"$40,000.00",3,France,15,4,11
771,Benjamin Glover,M,16/10/1992,28,Australian,White,Developer,IT,Non-Manager,16/10/2012,Active,Full Time,8,A,"$30,000.00",3,France,7,7,0
784,Clifford Porter,M,16/6/1992,28,Indian,Asian,Procurement and Planning,Planning,Non-Manager,16/6/2012,Active,Full Time,8,D,"$60,000.00",3,USA,12,7,5
843,Ida Patterson,F,25/6/1992,28,South African,White,IT Analyst,IT,Non-Manager,25/6/2012,Active,Full Time,8,C,"$50,000.00",3,France,0,0,0
844,Christy Dunn,F,23/10/1992,28,Brazilian,Hispanic/Latin,Recruitment Manager,HR,Manager,23/10/2012,Active,Full Time,8,B,"$40,000.00",3,South African,11,6,5
845,Harriet Neal,M,23/2/1993,28,Portugese,White,Payroll,Finance,Non-Manager,23/2/2013,Active,Full Time,8,D,"$60,000.00",3,Australia,8,8,0
894,Kellie Willis,F,6/10/1992,28,Japanese,Asian,Payroll,Finance,Non-Manager,6/10/2012,Active,Full Time,8,C,"$50,000.00",3,South African,11,6,5
1015,Suzanne Simon,F,29/7/1992,28,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,29/7/2012,Active,Full Time,8,A,"$30,000.00",1,Germany,5,5,0
1157,Sheryl Guzman,F,1/12/1992,28,Indian,Asian,Recruitment Manager,HR,Manager,1/12/2012,Active,Full Time,8,C,"$50,000.00",4,Germany,1,1,0
1184,Connie Gibson,F,27/1/1993,28,Pakistani,Asian,Sales Manager,Sales,Manager,27/1/2013,Active,Full Time,8,B,"$40,000.00",3,USA,9,4,5
1263,Kelli Glover,F,23/1/1993,28,Cuban,Hispanic/Latin,Brand Manager,Marketing,Manager,23/1/2013,Active,Part Time,8,B,"$40,000.00",4,Australia,10,4,6
1374,Shemeka Folse,F,5/1/1993,28,Portugese,Black,Sales Clerk,Sales,Non-Manager,5/1/2013,Retired,Other,8,C,"$50,000.00",3,South African,10,4,6
1384,Kimber Layman,F,4/7/1992,28,Cuban,Hispanic/Latin,HR Administrator,HR,Non-Manager,4/7/2012,Active,Full Time,8,D,"$60,000.00",3,South African,0,0,0
1403,Helena Grice,F,20/11/1992,28,Cuban,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,20/11/2012,Active,Full Time,8,A,"$30,000.00",4,USA,7,7,0
1464,Margene Conyers,F,2/4/1993,28,Nigerian,Black,Marketing Manager,Marketing,Manager,2/4/2013,Active,Full Time,8,B,"$40,000.00",4,USA,9,4,5
1501,Hank Crist,M,7/4/1993,28,French,Black,Brand Manager,Marketing,Manager,7/4/2013,Active,Part Time,8,D,"$60,000.00",2,Canada,0,0,0
1518,Allene Betancourt,M,1/4/1993,28,Portugese,Black,Marketing Manager,Marketing,Manager,1/4/2013,Active,Part Time,8,A,"$30,000.00",1,USA,6,6,0
1540,Zella Bratcher,F,15/9/1992,28,French,Black,Payroll,Finance,Non-Manager,15/9/2012,Active,Full Time,8,A,"$30,000.00",1,South African,13,8,5
1557,Taina Tubbs,F,9/3/1993,28,Mexican,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,9/3/2013,Active,Full Time,8,A,"$30,000.00",2,UK,13,8,5
1593,Ozella Mcbee,M,17/7/1992,28,Chinese,Asian,Brand Manager,Marketing,Manager,17/7/2012,Retired,Other,8,C,"$50,000.00",1,USA,0,0,0
79,Charles Hill,M,13/8/1991,29,South African,White,HR Manager,HR,Manager,13/8/2011,Active,Part Time,9,B,"$40,000.00",5,Canada,5,5,0
112,Steve Roberts,M,17/1/1992,29,French,White,Payroll,Finance,Non-Manager,17/1/2012,Resigned,Other,9,C,"$50,000.00",2,Australia,5,5,0
188,Ruth Morgan,F,9/1/1992,29,British,White,PA ,Admin,Non-Manager,9/1/2012,Retired,Other,9,B,"$40,000.00",3,USA,5,5,0
256,Angela Patterson,F,13/11/1991,29,Australian,White,Marketing Manager,Marketing,Manager,13/11/2011,Resigned,Other,9,D,"$60,000.00",4,Australia,14,4,10
260,Arthur Davis,M,3/11/1991,29,Japanese,Asian,HR Administrator,HR,Non-Manager,3/11/2011,Active,Part Time,9,C,"$50,000.00",4,USA,12,7,5
261,Janet King,F,17/3/1992,29,Indian,Asian,Credit Controller,Finance,Non-Manager,17/3/2012,Resigned,Other,9,B,"$40,000.00",2,Canada,14,4,10
284,Gloria Jones,F,13/12/1991,29,Iranian,Persian,Brand Manager,Marketing,Manager,13/12/2011,Resigned,Other,9,B,"$40,000.00",3,USA,13,8,5
304,Carlos Moore,M,2/8/1991,29,Chinese,Asian,Marketing Manager,Marketing,Manager,2/8/2011,Active,Part Time,9,C,"$50,000.00",4,South African,13,8,5
362,Virginia Patterson,F,2/7/1991,29,Chinese,Asian,Recruitment Manager,HR,Manager,2/7/2011,Active,Part Time,9,B,"$40,000.00",1,Australia,13,8,5
364,Joe Alexander,M,24/12/1991,29,Canadian,White,Marketing Assistant,Marketing,Manager,24/12/2011,Retired,Other,9,A,"$30,000.00",3,Germany,14,4,10
380,Howard Phillips,M,3/1/1992,29,American,White,PA ,Admin,Non-Manager,3/1/2012,Retired,Other,9,C,"$50,000.00",3,Germany,3,3,0
434,Sean Nelson,M,24/4/1992,29,Iranian,Persian,Finance Manager,Finance,Manager,24/4/2012,Active,Other,9,C,"$50,000.00",4,Germany,9,4,5
493,Matthew Price,M,12/9/1991,29,Mexican,Hispanic/Latin,IT Analyst,IT,Non-Manager,12/9/2011,Active,Part Time,9,D,"$60,000.00",1,Germany,15,4,11
551,Jason Burns,M,20/3/1992,29,British,White,Credit Controller,Finance,Non-Manager,20/3/2012,Active,Part Time,9,D,"$60,000.00",4,France,5,5,0
573,Esther Mcbride,M,24/3/1992,29,Canadian,White,IT Analyst,IT,Non-Manager,24/3/2012,Active,Part Time,9,A,"$30,000.00",2,Germany,4,4,0
575,Agnes Powers,F,1/1/1992,29,Iranian,Persian,HR Assistant,HR,Non-Manager,1/1/2012,Retired,Other,9,D,"$60,000.00",3,France,5,5,0
589,Claire Pearson,F,12/1/1992,29,Cuban,Hispanic/Latin,Recruitment Manager,HR,Manager,12/1/2012,Active,Part Time,9,B,"$40,000.00",3,USA,7,7,0
646,Pauline Tate,F,17/4/1992,29,South African,White,Administrator,Admin,Non-Manager,17/4/2012,Active,Part Time,9,B,"$40,000.00",3,South African,9,4,5
647,Lynette Terry,F,13/8/1991,29,Mexican,Hispanic/Latin,HR Assistant,HR,Non-Manager,13/8/2011,Retired,Other,9,C,"$50,000.00",3,Germany,7,7,0
674,Dana Rhodes,F,8/9/1991,29,Australian,White,HR Manager,HR,Manager,8/9/2011,Active,Part Time,9,A,"$30,000.00",3,Canada,5,5,0
717,Darin Mcguire,M,2/8/1991,29,Pakistani,Asian,Finance Manager,Finance,Manager,2/8/2011,Active,Full Time,9,A,"$30,000.00",2,France,0,0,0
901,Ignacio Larson,M,7/6/1991,29,British,White,Marketing Assistant,Marketing,Manager,7/6/2011,Retired,Other,9,A,"$30,000.00",1,Australia,1,1,0
